Date,Matchup,Market,Model Bet,Confidence,Won
2025-04-13,Toronto Blue Jays @ Baltimore Orioles,NRFI,Yes,60.7,False
2025-04-13,San Francisco Giants @ New York Yankees,F5 Moneyline,San Francisco Giants,47.9,False
2025-04-13,Kansas City Royals @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,40.9,False
2025-04-13,Kansas City Royals @ Cleveland Guardians,NRFI,Yes,61.9,True
2025-04-13,Pittsburgh Pirates @ Cincinnati Reds,F5 Moneyline,Pittsburgh Pirates,43.0,False
2025-04-13,Pittsburgh Pirates @ Cincinnati Reds,NRFI,Yes,56.0,True
2025-04-13,Atlanta Braves @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,48.9,True
2025-04-13,Atlanta Braves @ Tampa Bay Rays,NRFI,Yes,57.4,False
2025-04-13,Washington Nationals @ Miami Marlins,F5 Moneyline,Miami Marlins,51.7,False
2025-04-13,Washington Nationals @ Miami Marlins,NRFI,Yes,62.9,True
2025-04-13,Los Angeles Angels @ Houston Astros,F5 Moneyline,Los Angeles Angels,42.7,False
2025-04-13,Los Angeles Angels @ Houston Astros,NRFI,Yes,55.6,False
2025-04-13,Detroit Tigers @ Minnesota Twins,F5 Moneyline,Minnesota Twins,48.1,True
2025-04-13,Boston Red Sox @ Chicago White Sox,F5 Moneyline,Chicago White Sox,57.1,False
2025-04-13,Boston Red Sox @ Chicago White Sox,NRFI,Yes,58.7,True
2025-04-13,Philadelphia Phillies @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,51.4,True
2025-04-13,Philadelphia Phillies @ St. Louis Cardinals,NRFI,Yes,56.7,True
2025-04-13,New York Mets @ Athletics,F5 Moneyline,Athletics,46.1,False
2025-04-13,Colorado Rockies @ San Diego Padres,F5 Moneyline,Colorado Rockies,42.2,False
2025-04-13,Colorado Rockies @ San Diego Padres,NRFI,Yes,61.1,False
2025-04-13,Texas Rangers @ Seattle Mariners,F5 Moneyline,Seattle Mariners,41.0,True
2025-04-13,Texas Rangers @ Seattle Mariners,NRFI,Yes,55.9,False
2025-04-13,Milwaukee Brewers @ Arizona Diamondbacks,F5 Moneyline,Milwaukee Brewers,39.8,True
2025-04-13,Milwaukee Brewers @ Arizona Diamondbacks,NRFI,Yes,63.9,False
2025-04-13,Chicago Cubs @ Los Angeles Dodgers,F5 Moneyline,Chicago Cubs,57.7,False
2025-04-13,Chicago Cubs @ Los Angeles Dodgers,NRFI,Yes,58.7,True
2025-04-14,Washington Nationals @ Pittsburgh Pirates,F5 Moneyline,Washington Nationals,51.4,False
2025-04-14,Washington Nationals @ Pittsburgh Pirates,NRFI,Yes,61.2,False
2025-04-14,San Francisco Giants @ Philadelphia Phillies,F5 Moneyline,San Francisco Giants,43.0,True
2025-04-14,Boston Red Sox @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,44.2,True
2025-04-14,Boston Red Sox @ Tampa Bay Rays,NRFI,Yes,57.6,False
2025-04-14,Kansas City Royals @ New York Yankees,F5 Moneyline,Kansas City Royals,47.6,False
2025-04-14,Atlanta Braves @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,55.8,False
2025-04-14,Atlanta Braves @ Toronto Blue Jays,NRFI,Yes,56.9,False
2025-04-14,New York Mets @ Minnesota Twins,F5 Moneyline,New York Mets,39.9,False
2025-04-14,Detroit Tigers @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,40.2,False
2025-04-14,Detroit Tigers @ Milwaukee Brewers,NRFI,Yes,65.9,False
2025-04-14,Houston Astros @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,39.6,True
2025-04-14,Houston Astros @ St. Louis Cardinals,NRFI,Yes,66.3,True
2025-04-14,Chicago Cubs @ San Diego Padres,F5 Moneyline,Chicago Cubs,40.4,True
2025-04-14,Chicago Cubs @ San Diego Padres,NRFI,Yes,61.2,True
2025-04-14,Colorado Rockies @ Los Angeles Dodgers,F5 Moneyline,Colorado Rockies,50.2,False
2025-04-15,Washington Nationals @ Pittsburgh Pirates,F5 Moneyline,Washington Nationals,50.3,True
2025-04-15,Washington Nationals @ Pittsburgh Pirates,NRFI,Yes,63.7,False
2025-04-15,Seattle Mariners @ Cincinnati Reds,F5 Moneyline,Seattle Mariners,44.2,False
2025-04-15,Seattle Mariners @ Cincinnati Reds,NRFI,Yes,57.9,False
2025-04-15,Arizona Diamondbacks @ Miami Marlins,F5 Moneyline,Miami Marlins,44.2,False
2025-04-15,Arizona Diamondbacks @ Miami Marlins,NRFI,Yes,58.5,True
2025-04-15,San Francisco Giants @ Philadelphia Phillies,F5 Moneyline,San Francisco Giants,45.3,False
2025-04-15,San Francisco Giants @ Philadelphia Phillies,NRFI,Yes,55.7,True
2025-04-15,Cleveland Guardians @ Baltimore Orioles,F5 Moneyline,Cleveland Guardians,54.0,True
2025-04-15,Cleveland Guardians @ Baltimore Orioles,NRFI,Yes,57.4,True
2025-04-15,Boston Red Sox @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,44.8,False
2025-04-15,Boston Red Sox @ Tampa Bay Rays,NRFI,Yes,56.9,False
2025-04-15,Kansas City Royals @ New York Yankees,F5 Moneyline,Kansas City Royals,52.0,True
2025-04-15,Kansas City Royals @ New York Yankees,NRFI,Yes,56.9,True
2025-04-15,Atlanta Braves @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,45.1,True
2025-04-15,Atlanta Braves @ Toronto Blue Jays,NRFI,Yes,63.7,False
2025-04-15,New York Mets @ Minnesota Twins,F5 Moneyline,New York Mets,41.3,False
2025-04-15,New York Mets @ Minnesota Twins,NRFI,Yes,60.8,False
2025-04-15,Athletics @ Chicago White Sox,F5 Moneyline,Chicago White Sox,46.6,False
2025-04-15,Athletics @ Chicago White Sox,NRFI,Yes,59.2,False
2025-04-15,Detroit Tigers @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,46.6,True
2025-04-15,Detroit Tigers @ Milwaukee Brewers,NRFI,Yes,58.9,True
2025-04-15,Houston Astros @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,46.8,False
2025-04-15,Houston Astros @ St. Louis Cardinals,NRFI,Yes,58.8,True
2025-04-15,Los Angeles Angels @ Texas Rangers,F5 Moneyline,Texas Rangers,42.7,False
2025-04-15,Chicago Cubs @ San Diego Padres,F5 Moneyline,San Diego Padres,54.9,True
2025-04-15,Chicago Cubs @ San Diego Padres,NRFI,Yes,57.4,True
2025-04-15,Colorado Rockies @ Los Angeles Dodgers,F5 Moneyline,Colorado Rockies,50.3,False
2025-04-16,Atlanta Braves @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,52.3,True
2025-04-16,Atlanta Braves @ Toronto Blue Jays,NRFI,Yes,62.6,True
2025-04-16,New York Mets @ Minnesota Twins,F5 Moneyline,New York Mets,42.4,False
2025-04-16,New York Mets @ Minnesota Twins,NRFI,Yes,57.9,True
2025-04-16,Detroit Tigers @ Milwaukee Brewers,F5 Moneyline,Detroit Tigers,41.0,False
2025-04-16,Detroit Tigers @ Milwaukee Brewers,NRFI,Yes,60.4,True
2025-04-16,Houston Astros @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,48.8,True
2025-04-16,Houston Astros @ St. Louis Cardinals,NRFI,Yes,59.3,False
2025-04-16,Chicago Cubs @ San Diego Padres,F5 Moneyline,San Diego Padres,42.6,True
2025-04-16,Chicago Cubs @ San Diego Padres,NRFI,Yes,62.1,True
2025-04-16,Cleveland Guardians @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,41.8,True
2025-04-16,Cleveland Guardians @ Baltimore Orioles,NRFI,Yes,61.9,True
2025-04-16,Washington Nationals @ Pittsburgh Pirates,F5 Moneyline,Washington Nationals,39.7,False
2025-04-16,Washington Nationals @ Pittsburgh Pirates,NRFI,Yes,63.2,True
2025-04-16,Seattle Mariners @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,48.9,False
2025-04-16,Seattle Mariners @ Cincinnati Reds,NRFI,Yes,55.8,False
2025-04-16,Arizona Diamondbacks @ Miami Marlins,F5 Moneyline,Miami Marlins,48.0,False
2025-04-16,Arizona Diamondbacks @ Miami Marlins,NRFI,Yes,62.6,True
2025-04-16,San Francisco Giants @ Philadelphia Phillies,F5 Moneyline,San Francisco Giants,51.4,True
2025-04-16,San Francisco Giants @ Philadelphia Phillies,NRFI,Yes,57.9,False
2025-04-16,Boston Red Sox @ Tampa Bay Rays,F5 Moneyline,Boston Red Sox,50.0,True
2025-04-16,Boston Red Sox @ Tampa Bay Rays,NRFI,Yes,55.6,True
2025-04-16,Kansas City Royals @ New York Yankees,F5 Moneyline,Kansas City Royals,43.7,False
2025-04-16,Kansas City Royals @ New York Yankees,NRFI,Yes,59.4,False
2025-04-16,Athletics @ Chicago White Sox,F5 Moneyline,Chicago White Sox,48.2,True
2025-04-16,Los Angeles Angels @ Texas Rangers,F5 Moneyline,Texas Rangers,50.8,True
2025-04-16,Colorado Rockies @ Los Angeles Dodgers,F5 Moneyline,Colorado Rockies,51.3,False
2025-04-17,Arizona Diamondbacks @ Miami Marlins,F5 Moneyline,Miami Marlins,46.7,False
2025-04-17,Arizona Diamondbacks @ Miami Marlins,NRFI,Yes,64.7,False
2025-04-17,Washington Nationals @ Pittsburgh Pirates,F5 Moneyline,Washington Nationals,47.3,False
2025-04-17,Washington Nationals @ Pittsburgh Pirates,NRFI,Yes,61.2,False
2025-04-17,Seattle Mariners @ Cincinnati Reds,F5 Moneyline,Seattle Mariners,47.7,True
2025-04-17,Athletics @ Chicago White Sox,F5 Moneyline,Chicago White Sox,46.8,False
2025-04-17,Athletics @ Chicago White Sox,NRFI,Yes,63.1,False
2025-04-17,San Francisco Giants @ Philadelphia Phillies,F5 Moneyline,San Francisco Giants,42.6,False
2025-04-17,San Francisco Giants @ Philadelphia Phillies,NRFI,Yes,56.2,False
2025-04-17,Cleveland Guardians @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,48.1,True
2025-04-17,Kansas City Royals @ Detroit Tigers,F5 Moneyline,Kansas City Royals,45.3,False
2025-04-17,Kansas City Royals @ Detroit Tigers,NRFI,Yes,56.5,True
2025-04-17,New York Yankees @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,41.5,False
2025-04-17,St. Louis Cardinals @ New York Mets,F5 Moneyline,St. Louis Cardinals,45.7,False
2025-04-17,Los Angeles Angels @ Texas Rangers,F5 Moneyline,Los Angeles Angels,49.0,False
2025-04-18,Arizona Diamondbacks @ Chicago Cubs,F5 Moneyline,Chicago Cubs,41.0,True
2025-04-18,Arizona Diamondbacks @ Chicago Cubs,NRFI,Yes,56.4,True
2025-04-18,Kansas City Royals @ Detroit Tigers,F5 Moneyline,Detroit Tigers,53.6,True
2025-04-18,Kansas City Royals @ Detroit Tigers,NRFI,Yes,60.0,False
2025-04-18,Cleveland Guardians @ Pittsburgh Pirates,F5 Moneyline,Cleveland Guardians,49.2,True
2025-04-18,Cleveland Guardians @ Pittsburgh Pirates,NRFI,Yes,55.6,False
2025-04-18,Miami Marlins @ Philadelphia Phillies,F5 Moneyline,Miami Marlins,45.5,False
2025-04-18,Miami Marlins @ Philadelphia Phillies,NRFI,Yes,61.7,False
2025-04-18,Cincinnati Reds @ Baltimore Orioles,F5 Moneyline,Cincinnati Reds,43.3,True
2025-04-18,New York Yankees @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,42.9,False
2025-04-18,Seattle Mariners @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,49.0,True
2025-04-18,Seattle Mariners @ Toronto Blue Jays,NRFI,Yes,55.9,False
2025-04-18,St. Louis Cardinals @ New York Mets,F5 Moneyline,St. Louis Cardinals,45.6,False
2025-04-18,St. Louis Cardinals @ New York Mets,NRFI,Yes,58.4,True
2025-04-18,Chicago White Sox @ Boston Red Sox,F5 Moneyline,Chicago White Sox,55.0,False
2025-04-18,Chicago White Sox @ Boston Red Sox,NRFI,Yes,63.4,False
2025-04-18,Minnesota Twins @ Atlanta Braves,F5 Moneyline,Atlanta Braves,41.6,False
2025-04-18,Los Angeles Dodgers @ Texas Rangers,F5 Moneyline,Los Angeles Dodgers,46.3,True
2025-04-18,Los Angeles Dodgers @ Texas Rangers,NRFI,Yes,66.3,False
2025-04-18,San Diego Padres @ Houston Astros,F5 Moneyline,San Diego Padres,58.0,False
2025-04-18,San Diego Padres @ Houston Astros,NRFI,Yes,56.8,True
2025-04-18,Athletics @ Milwaukee Brewers,F5 Moneyline,Athletics,47.6,False
2025-04-18,Athletics @ Milwaukee Brewers,NRFI,Yes,61.7,True
2025-04-18,San Francisco Giants @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,51.5,True
2025-04-19,Miami Marlins @ Philadelphia Phillies,F5 Moneyline,Miami Marlins,47.7,False
2025-04-19,Kansas City Royals @ Detroit Tigers,F5 Moneyline,Detroit Tigers,41.6,True
2025-04-19,Kansas City Royals @ Detroit Tigers,NRFI,Yes,59.0,True
2025-04-19,Arizona Diamondbacks @ Chicago Cubs,F5 Moneyline,Arizona Diamondbacks,42.9,False
2025-04-19,Arizona Diamondbacks @ Chicago Cubs,NRFI,Yes,60.7,False
2025-04-19,Seattle Mariners @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,50.4,False
2025-04-19,Seattle Mariners @ Toronto Blue Jays,NRFI,Yes,62.6,False
2025-04-19,Cincinnati Reds @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,42.4,True
2025-04-19,Cincinnati Reds @ Baltimore Orioles,NRFI,Yes,57.8,False
2025-04-19,Cleveland Guardians @ Pittsburgh Pirates,F5 Moneyline,Cleveland Guardians,54.9,True
2025-04-19,Cleveland Guardians @ Pittsburgh Pirates,NRFI,Yes,64.6,True
2025-04-19,St. Louis Cardinals @ New York Mets,F5 Moneyline,St. Louis Cardinals,42.2,False
2025-04-19,St. Louis Cardinals @ New York Mets,NRFI,Yes,57.4,True
2025-04-19,Los Angeles Dodgers @ Texas Rangers,F5 Moneyline,Los Angeles Dodgers,60.6,True
2025-04-19,Washington Nationals @ Colorado Rockies,F5 Moneyline,Washington Nationals,53.9,True
2025-04-19,Washington Nationals @ Colorado Rockies,NRFI,Yes,65.6,True
2025-04-19,Chicago White Sox @ Boston Red Sox,F5 Moneyline,Chicago White Sox,65.0,False
2025-04-19,Chicago White Sox @ Boston Red Sox,NRFI,Yes,61.7,True
2025-04-19,New York Yankees @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,43.0,False
2025-04-19,New York Yankees @ Tampa Bay Rays,NRFI,Yes,55.2,False
2025-04-19,San Diego Padres @ Houston Astros,F5 Moneyline,San Diego Padres,43.6,True
2025-04-19,San Diego Padres @ Houston Astros,NRFI,Yes,58.1,True
2025-04-19,Athletics @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,49.0,False
2025-04-19,Minnesota Twins @ Atlanta Braves,F5 Moneyline,Minnesota Twins,49.3,False
2025-04-19,Minnesota Twins @ Atlanta Braves,NRFI,Yes,59.7,False
2025-04-19,San Francisco Giants @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,44.3,False
2025-04-19,San Francisco Giants @ Los Angeles Angels,NRFI,Yes,55.5,False
2025-04-20,Cincinnati Reds @ Baltimore Orioles,F5 Moneyline,Cincinnati Reds,45.9,True
2025-04-20,Cincinnati Reds @ Baltimore Orioles,NRFI,Yes,64.4,True
2025-04-20,Cleveland Guardians @ Pittsburgh Pirates,F5 Moneyline,Cleveland Guardians,44.8,True
2025-04-20,Cleveland Guardians @ Pittsburgh Pirates,NRFI,Yes,60.5,True
2025-04-20,Minnesota Twins @ Atlanta Braves,F5 Moneyline,Atlanta Braves,45.2,True
2025-04-20,Minnesota Twins @ Atlanta Braves,NRFI,Yes,58.9,False
2025-04-20,Chicago White Sox @ Boston Red Sox,F5 Moneyline,Chicago White Sox,53.9,False
2025-04-20,Chicago White Sox @ Boston Red Sox,NRFI,Yes,56.4,False
2025-04-20,Miami Marlins @ Philadelphia Phillies,F5 Moneyline,Miami Marlins,49.5,False
2025-04-20,Miami Marlins @ Philadelphia Phillies,NRFI,Yes,57.3,False
2025-04-20,Seattle Mariners @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,55.1,False
2025-04-20,Kansas City Royals @ Detroit Tigers,F5 Moneyline,Kansas City Royals,44.2,False
2025-04-20,Kansas City Royals @ Detroit Tigers,NRFI,Yes,66.7,True
2025-04-20,St. Louis Cardinals @ New York Mets,F5 Moneyline,New York Mets,43.2,True
2025-04-20,St. Louis Cardinals @ New York Mets,NRFI,Yes,63.3,False
2025-04-20,New York Yankees @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,46.1,False
2025-04-20,New York Yankees @ Tampa Bay Rays,NRFI,Yes,55.5,False
2025-04-20,Athletics @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,46.3,True
2025-04-20,Athletics @ Milwaukee Brewers,NRFI,Yes,62.9,False
2025-04-20,Arizona Diamondbacks @ Chicago Cubs,F5 Moneyline,Arizona Diamondbacks,41.6,False
2025-04-20,Arizona Diamondbacks @ Chicago Cubs,NRFI,Yes,60.6,False
2025-04-20,Los Angeles Dodgers @ Texas Rangers,F5 Moneyline,Texas Rangers,49.9,False
